debt,income,name,oneyear,rank,revenue,timestamp,val,year
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160128124134,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160128124134,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160128124134,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160128124134,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160128124134,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160128124134,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160128124134,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160128124134,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160128124134,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160128124134,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160128124134,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160128124134,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160128124134,975000000.0,2016
0.14,2900000.0,Washington Wizards,0.07,16 ,146000000.0,20160128124134,960000000.0,2016
0.15,20900000.0,Oklahoma City Thunder,0.02,17 ,157000000.0,20160128124134,950000000.0,2016
0.25,4200000.0,Sacramento Kings,0.16,18 ,141000000.0,20160128124134,925000000.0,2016
0.17,35400000.0,Orlando Magic,0.03,19 ,143000000.0,20160128124134,900000000.0,2016
0.09,27500000.0,Utah Jazz,0.03,20 ,146000000.0,20160128124134,875000000.0,2016
0.0,26300000.0,Denver Nuggets,0.0,21 ,140000000.0,20160128124134,855000000.0,2016
0.22,16000000.0,Detroit Pistons,0.05,22 ,154000000.0,20160128124134,850000000.0,2016
0.18,19000000.0,Indiana Pacers,0.01,23 ,138000000.0,20160128124134,840000000.0,2016
0.3,7000000.0,Atlanta Hawks,0.0,24 ,142000000.0,20160128124134,825000000.0,2016
0.22,10300000.0,Memphis Grizzlies,0.04,25 ,147000000.0,20160128124134,780000000.0,2016
0.2,3700000.0,Charlotte Hornets,0.03,26 ,142000000.0,20160128124134,750000000.0,2016
0.14,15100000.0,Minnesota Timberwolves,0.15,27 ,146000000.0,20160128124134,720000000.0,2016
0.21,13900000.0,Philadelphia 76ers,0.0,28 ,124000000.0,20160128124134,700000000.0,2016
0.26,11600000.0,Milwaukee Bucks,0.12,29 ,126000000.0,20160128124134,675000000.0,2016
0.19,19700000.0,New Orleans Pelicans,0.0,30 ,142000000.0,20160128124134,650000000.0,2016
0.0,108900000.0,New York Knicks,0.2,1 ,307000000.0,20160129072545,3000000000.0,2016
0.01,133400000.0,Los Angeles Lakers,0.04,2 ,304000000.0,20160129072545,2700000000.0,2016
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160129072545,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160129072545,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160129072545,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160129072545,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160129072545,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160129072545,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160129072545,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160129072545,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160129072545,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160129072545,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160129072545,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160129072545,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160129072545,975000000.0,2016
0.14,2900000.0,Washington Wizards,0.07,16 ,146000000.0,20160129072545,960000000.0,2016
0.15,20900000.0,Oklahoma City Thunder,0.02,17 ,157000000.0,20160129072545,950000000.0,2016
0.25,4200000.0,Sacramento Kings,0.16,18 ,141000000.0,20160129072545,925000000.0,2016
0.17,35400000.0,Orlando Magic,0.03,19 ,143000000.0,20160129072545,900000000.0,2016
0.09,27500000.0,Utah Jazz,0.03,20 ,146000000.0,20160129072545,875000000.0,2016
0.0,26300000.0,Denver Nuggets,0.0,21 ,140000000.0,20160129072545,855000000.0,2016
0.22,16000000.0,Detroit Pistons,0.05,22 ,154000000.0,20160129072545,850000000.0,2016
0.18,19000000.0,Indiana Pacers,0.01,23 ,138000000.0,20160129072545,840000000.0,2016
0.3,7000000.0,Atlanta Hawks,0.0,24 ,142000000.0,20160129072545,825000000.0,2016
0.22,10300000.0,Memphis Grizzlies,0.04,25 ,147000000.0,20160129072545,780000000.0,2016
0.2,3700000.0,Charlotte Hornets,0.03,26 ,142000000.0,20160129072545,750000000.0,2016
0.14,15100000.0,Minnesota Timberwolves,0.15,27 ,146000000.0,20160129072545,720000000.0,2016
0.21,13900000.0,Philadelphia 76ers,0.0,28 ,124000000.0,20160129072545,700000000.0,2016
0.26,11600000.0,Milwaukee Bucks,0.12,29 ,126000000.0,20160129072545,675000000.0,2016
0.19,19700000.0,New Orleans Pelicans,0.0,30 ,142000000.0,20160129072545,650000000.0,2016
0.0,108900000.0,New York Knicks,0.2,1 ,307000000.0,20160129113239,3000000000.0,2016
0.01,133400000.0,Los Angeles Lakers,0.04,2 ,304000000.0,20160129113239,2700000000.0,2016
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160129113239,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160129113239,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160129113239,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160129113239,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160129113239,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160129113239,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160129113239,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160129113239,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160129113239,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160129113239,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160129113239,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160129113239,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160129113239,975000000.0,2016
0.14,2900000.0,Washington Wizards,0.07,16 ,146000000.0,20160129113239,960000000.0,2016
0.15,20900000.0,Oklahoma City Thunder,0.02,17 ,157000000.0,20160129113239,950000000.0,2016
0.25,4200000.0,Sacramento Kings,0.16,18 ,141000000.0,20160129113239,925000000.0,2016
0.17,35400000.0,Orlando Magic,0.03,19 ,143000000.0,20160129113239,900000000.0,2016
0.09,27500000.0,Utah Jazz,0.03,20 ,146000000.0,20160129113239,875000000.0,2016
0.0,26300000.0,Denver Nuggets,0.0,21 ,140000000.0,20160129113239,855000000.0,2016
0.22,16000000.0,Detroit Pistons,0.05,22 ,154000000.0,20160129113239,850000000.0,2016
0.18,19000000.0,Indiana Pacers,0.01,23 ,138000000.0,20160129113239,840000000.0,2016
0.3,7000000.0,Atlanta Hawks,0.0,24 ,142000000.0,20160129113239,825000000.0,2016
0.22,10300000.0,Memphis Grizzlies,0.04,25 ,147000000.0,20160129113239,780000000.0,2016
0.2,3700000.0,Charlotte Hornets,0.03,26 ,142000000.0,20160129113239,750000000.0,2016
0.14,15100000.0,Minnesota Timberwolves,0.15,27 ,146000000.0,20160129113239,720000000.0,2016
0.21,13900000.0,Philadelphia 76ers,0.0,28 ,124000000.0,20160129113239,700000000.0,2016
0.26,11600000.0,Milwaukee Bucks,0.12,29 ,126000000.0,20160129113239,675000000.0,2016
0.19,19700000.0,New Orleans Pelicans,0.0,30 ,142000000.0,20160129113239,650000000.0,2016
0.0,108900000.0,New York Knicks,0.2,1 ,307000000.0,20160129164707,3000000000.0,2016
0.01,133400000.0,Los Angeles Lakers,0.04,2 ,304000000.0,20160129164707,2700000000.0,2016
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160129164707,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160129164707,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160129164707,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160129164707,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160129164707,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160129164707,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160129164707,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160129164707,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160129164707,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160129164707,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160129164707,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160129164707,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160129164707,975000000.0,2016
0.14,2900000.0,Washington Wizards,0.07,16 ,146000000.0,20160129164707,960000000.0,2016
0.15,20900000.0,Oklahoma City Thunder,0.02,17 ,157000000.0,20160129164707,950000000.0,2016
0.25,4200000.0,Sacramento Kings,0.16,18 ,141000000.0,20160129164707,925000000.0,2016
0.17,35400000.0,Orlando Magic,0.03,19 ,143000000.0,20160129164707,900000000.0,2016
0.09,27500000.0,Utah Jazz,0.03,20 ,146000000.0,20160129164707,875000000.0,2016
0.0,26300000.0,Denver Nuggets,0.0,21 ,140000000.0,20160129164707,855000000.0,2016
0.22,16000000.0,Detroit Pistons,0.05,22 ,154000000.0,20160129164707,850000000.0,2016
0.18,19000000.0,Indiana Pacers,0.01,23 ,138000000.0,20160129164707,840000000.0,2016
0.3,7000000.0,Atlanta Hawks,0.0,24 ,142000000.0,20160129164707,825000000.0,2016
0.22,10300000.0,Memphis Grizzlies,0.04,25 ,147000000.0,20160129164707,780000000.0,2016
0.2,3700000.0,Charlotte Hornets,0.03,26 ,142000000.0,20160129164707,750000000.0,2016
0.14,15100000.0,Minnesota Timberwolves,0.15,27 ,146000000.0,20160129164707,720000000.0,2016
0.21,13900000.0,Philadelphia 76ers,0.0,28 ,124000000.0,20160129164707,700000000.0,2016
0.26,11600000.0,Milwaukee Bucks,0.12,29 ,126000000.0,20160129164707,675000000.0,2016
0.19,19700000.0,New Orleans Pelicans,0.0,30 ,142000000.0,20160129164707,650000000.0,2016
0.0,108900000.0,New York Knicks,0.2,1 ,307000000.0,20160130222934,3000000000.0,2016
0.01,133400000.0,Los Angeles Lakers,0.04,2 ,304000000.0,20160130222934,2700000000.0,2016
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160130222934,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160130222934,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160130222934,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160130222934,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160130222934,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160130222934,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160130222934,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160130222934,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160130222934,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160130222934,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160130222934,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160130222934,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160130222934,975000000.0,2016
0.14,2900000.0,Washington Wizards,0.07,16 ,146000000.0,20160130222934,960000000.0,2016
0.15,20900000.0,Oklahoma City Thunder,0.02,17 ,157000000.0,20160130222934,950000000.0,2016
0.25,4200000.0,Sacramento Kings,0.16,18 ,141000000.0,20160130222934,925000000.0,2016
0.17,35400000.0,Orlando Magic,0.03,19 ,143000000.0,20160130222934,900000000.0,2016
0.09,27500000.0,Utah Jazz,0.03,20 ,146000000.0,20160130222934,875000000.0,2016
0.0,26300000.0,Denver Nuggets,0.0,21 ,140000000.0,20160130222934,855000000.0,2016
0.22,16000000.0,Detroit Pistons,0.05,22 ,154000000.0,20160130222934,850000000.0,2016
0.18,19000000.0,Indiana Pacers,0.01,23 ,138000000.0,20160130222934,840000000.0,2016
0.3,7000000.0,Atlanta Hawks,0.0,24 ,142000000.0,20160130222934,825000000.0,2016
0.22,10300000.0,Memphis Grizzlies,0.04,25 ,147000000.0,20160130222934,780000000.0,2016
0.2,3700000.0,Charlotte Hornets,0.03,26 ,142000000.0,20160130222934,750000000.0,2016
0.14,15100000.0,Minnesota Timberwolves,0.15,27 ,146000000.0,20160130222934,720000000.0,2016
0.21,13900000.0,Philadelphia 76ers,0.0,28 ,124000000.0,20160130222934,700000000.0,2016
0.26,11600000.0,Milwaukee Bucks,0.12,29 ,126000000.0,20160130222934,675000000.0,2016
0.19,19700000.0,New Orleans Pelicans,0.0,30 ,142000000.0,20160130222934,650000000.0,2016
0.0,108900000.0,New York Knicks,0.2,1 ,307000000.0,20160201142555,3000000000.0,2016
0.01,133400000.0,Los Angeles Lakers,0.04,2 ,304000000.0,20160201142555,2700000000.0,2016
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160201142555,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160201142555,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160201142555,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160201142555,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160201142555,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160201142555,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160201142555,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160201142555,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160201142555,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160201142555,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160201142555,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160201142555,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160201142555,975000000.0,2016
0.14,2900000.0,Washington Wizards,0.07,16 ,146000000.0,20160201142555,960000000.0,2016
0.15,20900000.0,Oklahoma City Thunder,0.02,17 ,157000000.0,20160201142555,950000000.0,2016
0.25,4200000.0,Sacramento Kings,0.16,18 ,141000000.0,20160201142555,925000000.0,2016
0.17,35400000.0,Orlando Magic,0.03,19 ,143000000.0,20160201142555,900000000.0,2016
0.09,27500000.0,Utah Jazz,0.03,20 ,146000000.0,20160201142555,875000000.0,2016
0.0,26300000.0,Denver Nuggets,0.0,21 ,140000000.0,20160201142555,855000000.0,2016
0.22,16000000.0,Detroit Pistons,0.05,22 ,154000000.0,20160201142555,850000000.0,2016
0.18,19000000.0,Indiana Pacers,0.01,23 ,138000000.0,20160201142555,840000000.0,2016
0.3,7000000.0,Atlanta Hawks,0.0,24 ,142000000.0,20160201142555,825000000.0,2016
0.22,10300000.0,Memphis Grizzlies,0.04,25 ,147000000.0,20160201142555,780000000.0,2016
0.2,3700000.0,Charlotte Hornets,0.03,26 ,142000000.0,20160201142555,750000000.0,2016
0.14,15100000.0,Minnesota Timberwolves,0.15,27 ,146000000.0,20160201142555,720000000.0,2016
0.21,13900000.0,Philadelphia 76ers,0.0,28 ,124000000.0,20160201142555,700000000.0,2016
0.26,11600000.0,Milwaukee Bucks,0.12,29 ,126000000.0,20160201142555,675000000.0,2016
0.19,19700000.0,New Orleans Pelicans,0.0,30 ,142000000.0,20160201142555,650000000.0,2016
0.0,108900000.0,New York Knicks,0.2,1 ,307000000.0,20160203162052,3000000000.0,2016
0.01,133400000.0,Los Angeles Lakers,0.04,2 ,304000000.0,20160203162052,2700000000.0,2016
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160203162052,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160203162052,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160203162052,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160203162052,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160203162052,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160203162052,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160203162052,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160203162052,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160203162052,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160203162052,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160203162052,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160203162052,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160203162052,975000000.0,2016
0.14,2900000.0,Washington Wizards,0.07,16 ,146000000.0,20160203162052,960000000.0,2016
0.15,20900000.0,Oklahoma City Thunder,0.02,17 ,157000000.0,20160203162052,950000000.0,2016
0.25,4200000.0,Sacramento Kings,0.16,18 ,141000000.0,20160203162052,925000000.0,2016
0.17,35400000.0,Orlando Magic,0.03,19 ,143000000.0,20160203162052,900000000.0,2016
0.09,27500000.0,Utah Jazz,0.03,20 ,146000000.0,20160203162052,875000000.0,2016
0.0,26300000.0,Denver Nuggets,0.0,21 ,140000000.0,20160203162052,855000000.0,2016
0.22,16000000.0,Detroit Pistons,0.05,22 ,154000000.0,20160203162052,850000000.0,2016
0.18,19000000.0,Indiana Pacers,0.01,23 ,138000000.0,20160203162052,840000000.0,2016
0.3,7000000.0,Atlanta Hawks,0.0,24 ,142000000.0,20160203162052,825000000.0,2016
0.22,10300000.0,Memphis Grizzlies,0.04,25 ,147000000.0,20160203162052,780000000.0,2016
0.2,3700000.0,Charlotte Hornets,0.03,26 ,142000000.0,20160203162052,750000000.0,2016
0.14,15100000.0,Minnesota Timberwolves,0.15,27 ,146000000.0,20160203162052,720000000.0,2016
0.21,13900000.0,Philadelphia 76ers,0.0,28 ,124000000.0,20160203162052,700000000.0,2016
0.26,11600000.0,Milwaukee Bucks,0.12,29 ,126000000.0,20160203162052,675000000.0,2016
0.19,19700000.0,New Orleans Pelicans,0.0,30 ,142000000.0,20160203162052,650000000.0,2016
0.0,108900000.0,New York Knicks,0.2,1 ,307000000.0,20160209010729,3000000000.0,2016
0.01,133400000.0,Los Angeles Lakers,0.04,2 ,304000000.0,20160209010729,2700000000.0,2016
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160209010729,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160209010729,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160209010729,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160209010729,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160209010729,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160209010729,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160209010729,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160209010729,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160209010729,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160209010729,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160209010729,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160209010729,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160209010729,975000000.0,2016
0.14,2900000.0,Washington Wizards,0.07,16 ,146000000.0,20160209010729,960000000.0,2016
0.15,20900000.0,Oklahoma City Thunder,0.02,17 ,157000000.0,20160209010729,950000000.0,2016
0.25,4200000.0,Sacramento Kings,0.16,18 ,141000000.0,20160209010729,925000000.0,2016
0.17,35400000.0,Orlando Magic,0.03,19 ,143000000.0,20160209010729,900000000.0,2016
0.09,27500000.0,Utah Jazz,0.03,20 ,146000000.0,20160209010729,875000000.0,2016
0.0,26300000.0,Denver Nuggets,0.0,21 ,140000000.0,20160209010729,855000000.0,2016
0.22,16000000.0,Detroit Pistons,0.05,22 ,154000000.0,20160209010729,850000000.0,2016
0.18,19000000.0,Indiana Pacers,0.01,23 ,138000000.0,20160209010729,840000000.0,2016
0.3,7000000.0,Atlanta Hawks,0.0,24 ,142000000.0,20160209010729,825000000.0,2016
0.22,10300000.0,Memphis Grizzlies,0.04,25 ,147000000.0,20160209010729,780000000.0,2016
0.2,3700000.0,Charlotte Hornets,0.03,26 ,142000000.0,20160209010729,750000000.0,2016
0.14,15100000.0,Minnesota Timberwolves,0.15,27 ,146000000.0,20160209010729,720000000.0,2016
0.21,13900000.0,Philadelphia 76ers,0.0,28 ,124000000.0,20160209010729,700000000.0,2016
0.26,11600000.0,Milwaukee Bucks,0.12,29 ,126000000.0,20160209010729,675000000.0,2016
0.19,19700000.0,New Orleans Pelicans,0.0,30 ,142000000.0,20160209010729,650000000.0,2016
0.0,108900000.0,New York Knicks,0.2,1 ,307000000.0,20160212013507,3000000000.0,2016
0.01,133400000.0,Los Angeles Lakers,0.04,2 ,304000000.0,20160212013507,2700000000.0,2016
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160212013507,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160212013507,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160212013507,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160212013507,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160212013507,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160212013507,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160212013507,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160212013507,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160212013507,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160212013507,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160212013507,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160212013507,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160212013507,975000000.0,2016
0.14,2900000.0,Washington Wizards,0.07,16 ,146000000.0,20160212013507,960000000.0,2016
0.15,20900000.0,Oklahoma City Thunder,0.02,17 ,157000000.0,20160212013507,950000000.0,2016
0.25,4200000.0,Sacramento Kings,0.16,18 ,141000000.0,20160212013507,925000000.0,2016
0.17,35400000.0,Orlando Magic,0.03,19 ,143000000.0,20160212013507,900000000.0,2016
0.09,27500000.0,Utah Jazz,0.03,20 ,146000000.0,20160212013507,875000000.0,2016
0.0,26300000.0,Denver Nuggets,0.0,21 ,140000000.0,20160212013507,855000000.0,2016
0.22,16000000.0,Detroit Pistons,0.05,22 ,154000000.0,20160212013507,850000000.0,2016
0.18,19000000.0,Indiana Pacers,0.01,23 ,138000000.0,20160212013507,840000000.0,2016
0.3,7000000.0,Atlanta Hawks,0.0,24 ,142000000.0,20160212013507,825000000.0,2016
0.22,10300000.0,Memphis Grizzlies,0.04,25 ,147000000.0,20160212013507,780000000.0,2016
0.2,3700000.0,Charlotte Hornets,0.03,26 ,142000000.0,20160212013507,750000000.0,2016
0.14,15100000.0,Minnesota Timberwolves,0.15,27 ,146000000.0,20160212013507,720000000.0,2016
0.21,13900000.0,Philadelphia 76ers,0.0,28 ,124000000.0,20160212013507,700000000.0,2016
0.26,11600000.0,Milwaukee Bucks,0.12,29 ,126000000.0,20160212013507,675000000.0,2016
0.19,19700000.0,New Orleans Pelicans,0.0,30 ,142000000.0,20160212013507,650000000.0,2016
0.0,108900000.0,New York Knicks,0.2,1 ,307000000.0,20160216181522,3000000000.0,2016
0.01,133400000.0,Los Angeles Lakers,0.04,2 ,304000000.0,20160216181522,2700000000.0,2016
0.02,67600000.0,Chicago Bulls,0.15,3 ,228000000.0,20160216181522,2300000000.0,2016
0.08,57400000.0,Boston Celtics,0.24,4 ,181000000.0,20160216181522,2100000000.0,2016
0.0,20600000.0,Los Angeles Clippers,0.25,5 ,176000000.0,20160216181522,2000000000.0,2016
0.13,57600000.0,Golden State Warriors,0.46,6 ,201000000.0,20160216181522,1900000000.0,2016
0.15,-5700000.0,Brooklyn Nets,0.13,7 ,220000000.0,20160216181522,1700000000.0,2016
0.07,74600000.0,Houston Rockets,0.2,8 ,237000000.0,20160216181522,1500000000.0,2016
0.08,24300000.0,Dallas Mavericks,0.22,9 ,177000000.0,20160216181522,1400000000.0,2016
0.07,20800000.0,Miami Heat,0.11,10 ,180000000.0,20160216181522,1300000000.0,2016
0.07,31900000.0,San Antonio Spurs,0.15,11 ,170000000.0,20160216181522,1150000000.0,2016
0.18,24800000.0,Cleveland Cavaliers,0.2,12 ,191000000.0,20160216181522,1100000000.0,2016
0.18,21800000.0,Phoenix Suns,0.1,13 ,154000000.0,20160216181522,1000000000.0,2016
0.12,23500000.0,Toronto Raptors,0.07,14 ,163000000.0,20160216181522,980000000.0,2016
0.11,4099999.9999999995,Portland Trail Blazers,0.04,15 ,157000000.0,20160216181522,975000000.0,2016
